name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Aracaju, SE, Brasil",2004-06-14,28.2,25.9,27.2,30.5,25.9,28.5,21.3,70.7,,0.0,0.0,,,,,7.6,169.8,,46.7,2.0,,,,,2004-06-14T05:43:59,2004-06-14T17:13:18,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-15,26.6,26.2,26.4,26.6,26.2,26.4,21.9,76.2,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-06-15T05:44:14,2004-06-15T17:13:29,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-16,27.2,26.9,27.1,29.3,29.0,29.2,22.0,73.7,,0.0,0.0,,,,,9.4,140.0,,35.0,2.0,,,,,2004-06-16T05:44:28,2004-06-16T17:13:40,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-17,26.7,26.2,26.5,26.7,26.2,26.5,20.6,70.3,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-06-17T05:44:43,2004-06-17T17:13:52,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-18,27.7,25.4,26.8,29.0,25.4,27.8,20.3,68.0,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-06-18T05:44:57,2004-06-18T17:14:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-19,27.7,26.9,27.3,30.0,28.7,29.4,21.5,70.4,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-06-19T05:45:11,2004-06-19T17:14:16,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-20,26.9,26.9,26.9,28.6,28.6,28.6,20.9,69.7,,0.0,0.0,,,,,11.2,140.0,,60.0,2.0,,,,,2004-06-20T05:45:25,2004-06-20T17:14:29,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-21,27.4,25.9,26.5,29.4,25.9,27.2,21.7,74.9,,0.0,0.0,,,,,7.6,140.0,,60.0,2.0,,,,,2004-06-21T05:45:38,2004-06-21T17:14:42,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-22,27.4,25.1,26.5,28.8,25.1,27.5,19.8,66.5,,0.0,0.0,,,,,18.4,130.4,,50.0,2.0,,,,,2004-06-22T05:45:50,2004-06-22T17:14:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-23,27.6,27.6,27.6,29.3,29.3,29.3,20.4,64.9,,0.0,0.0,,,,,11.2,140.0,,40.0,2.0,,,,,2004-06-23T05:46:03,2004-06-23T17:15:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-24,27.2,25.4,26.6,28.6,25.4,27.5,19.3,64.4,,0.0,0.0,,,,,9.4,140.0,,50.0,2.0,,,,,2004-06-24T05:46:14,2004-06-24T17:15:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-25,26.7,23.4,25.0,26.7,23.4,25.0,22.0,83.5,,0.0,0.0,,,,,5.4,149.7,,70.0,2.0,,,,,2004-06-25T05:46:26,2004-06-25T17:15:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-26,26.6,23.9,25.0,26.6,23.9,25.0,21.3,80.6,,0.0,0.0,,,,,16.6,140.0,,100.0,2.0,,,,,2004-06-26T05:46:37,2004-06-26T17:15:52,0.3,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-06-27,27.1,23.7,25.3,29.1,23.7,26.0,21.7,80.9,,0.0,0.0,,,,,11.2,140.0,,46.7,2.0,,,,,2004-06-27T05:46:47,2004-06-27T17:16:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-28,25.9,24.7,25.2,25.9,24.7,25.2,21.5,79.9,,0.0,0.0,,,,,11.2,115.0,,63.3,1.7,,,,,2004-06-28T05:46:57,2004-06-28T17:16:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-29,26.2,23.2,24.5,26.2,23.2,24.5,21.9,86.0,,0.0,0.0,,,,,7.6,136.7,,80.0,1.7,,,,,2004-06-29T05:47:06,2004-06-29T17:16:37,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-06-30,26.9,25.2,26.0,28.4,25.2,26.5,20.8,73.4,,0.0,0.0,,,,,11.2,90.0,,43.3,2.0,,,,,2004-06-30T05:47:14,2004-06-30T17:16:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-01,27.2,23.9,25.1,29.3,23.9,25.8,22.1,84.0,,0.0,0.0,,,,,7.6,163.5,,56.7,2.0,,,,,2004-07-01T05:47:22,2004-07-01T17:17:07,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-02,27.6,24.6,26.1,29.2,24.6,26.9,20.5,71.5,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-07-02T05:47:30,2004-07-02T17:17:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-03,26.9,24.9,26.1,28.4,24.9,26.6,20.0,69.3,,0.0,0.0,,,,,7.6,150.2,,40.0,2.0,,,,,2004-07-03T05:47:36,2004-07-03T17:17:38,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-04,24.7,23.4,24.1,24.7,23.4,24.1,21.5,85.8,,0.0,0.0,,,,,13.0,90.0,,73.3,1.7,,,,,2004-07-04T05:47:42,2004-07-04T17:17:54,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-05,25.4,24.2,24.8,25.4,24.2,24.8,23.2,91.2,,0.0,0.0,,,,,13.0,180.0,,73.3,2.0,,,,,2004-07-05T05:47:48,2004-07-05T17:18:09,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-06,26.2,23.6,24.6,26.2,23.6,24.6,22.0,86.1,,0.0,0.0,,,,,13.0,180.0,,80.0,2.0,,,,,2004-07-06T05:47:52,2004-07-06T17:18:25,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-07,26.7,25.7,26.3,26.7,25.7,26.3,22.3,78.7,,0.0,0.0,,,,,11.2,140.0,,56.7,2.0,,,,,2004-07-07T05:47:56,2004-07-07T17:18:40,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-08,26.2,24.4,25.3,26.2,24.4,25.3,23.2,88.0,,0.0,0.0,,,,,11.2,90.0,,50.0,2.0,,,,,2004-07-08T05:48:00,2004-07-08T17:18:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-09,27.2,25.2,26.5,30.0,25.2,28.3,22.8,80.2,,0.0,0.0,,,,,11.2,74.9,,66.7,2.0,,,,,2004-07-09T05:48:02,2004-07-09T17:19:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-10,27.2,25.2,26.4,30.0,25.2,27.3,22.7,80.1,,0.0,0.0,,,,,14.8,90.0,,60.0,2.0,,,,,2004-07-10T05:48:04,2004-07-10T17:19:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-11,26.4,24.1,25.3,26.4,24.1,25.3,20.5,75.2,,0.0,0.0,,,,,11.2,120.1,,30.0,2.0,,,,,2004-07-11T05:48:05,2004-07-11T17:19:41,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-12,24.7,23.9,24.2,24.7,23.9,24.2,21.8,86.6,,0.0,0.0,,,,,7.6,110.4,,50.0,2.0,,,,,2004-07-12T05:48:05,2004-07-12T17:19:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-13,26.4,24.6,25.4,26.4,24.6,25.4,19.6,70.9,,0.0,0.0,,,,,11.2,140.0,,60.0,1.7,,,,,2004-07-13T05:48:05,2004-07-13T17:20:11,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-14,27.2,25.4,26.1,28.6,25.4,26.5,20.3,70.6,,0.0,0.0,,,,,11.2,102.9,,36.7,2.0,,,,,2004-07-14T05:48:03,2004-07-14T17:20:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-15,27.4,25.4,26.1,29.4,25.4,26.8,20.6,71.5,,0.0,0.0,,,,,7.6,123.8,,50.0,2.0,,,,,2004-07-15T05:48:01,2004-07-15T17:20:40,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-16,27.2,25.2,26.3,28.8,25.2,26.9,20.8,71.9,,0.0,0.0,,,,,7.6,122.0,,56.7,2.0,,,,,2004-07-16T05:47:58,2004-07-16T17:20:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-17,26.7,22.9,25.2,26.7,22.9,25.2,21.4,80.3,,0.0,0.0,,,,,7.6,97.5,,76.7,2.0,,,,,2004-07-17T05:47:54,2004-07-17T17:21:08,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-18,25.6,21.7,23.8,25.6,21.7,23.8,21.3,86.4,,0.0,0.0,,,,,11.2,132.4,,56.7,2.0,,,,,2004-07-18T05:47:50,2004-07-18T17:21:21,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-19,26.9,22.7,25.2,28.6,22.7,25.7,20.6,76.3,,0.0,0.0,,,,,9.4,149.3,,66.7,2.0,,,,,2004-07-19T05:47:44,2004-07-19T17:21:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-20,26.7,24.6,25.6,26.7,24.6,25.6,21.5,78.3,,0.0,0.0,,,,,11.2,149.5,,60.0,2.0,,,,,2004-07-20T05:47:38,2004-07-20T17:21:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-21,25.7,22.2,24.1,25.7,22.2,24.1,21.5,85.9,,0.0,0.0,,,,,5.4,213.8,,70.0,2.0,,,,,2004-07-21T05:47:31,2004-07-21T17:22:01,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-22,26.4,23.1,24.7,26.4,23.1,24.7,20.7,79.1,,0.0,0.0,,,,,20.5,230.0,,60.0,2.0,,,,,2004-07-22T05:47:23,2004-07-22T17:22:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-23,24.1,22.7,23.5,24.1,22.7,23.5,20.1,81.3,,0.0,0.0,,,,,20.5,230.0,,80.0,2.0,,,,,2004-07-23T05:47:14,2004-07-23T17:22:26,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-24,24.2,22.2,23.5,24.2,22.2,23.5,19.3,77.9,,0.0,0.0,,,,,13.0,185.0,,100.0,2.0,,,,,2004-07-24T05:47:04,2004-07-24T17:22:37,0.25,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-07-25,24.7,24.2,24.4,24.7,24.2,24.4,19.1,72.4,,0.0,0.0,,,,,18.4,140.0,,100.0,2.0,,,,,2004-07-25T05:46:54,2004-07-25T17:22:49,0.25,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-07-26,25.7,23.9,24.6,25.7,23.9,24.6,18.4,68.4,,0.0,0.0,,,,,14.8,180.0,,80.0,2.0,,,,,2004-07-26T05:46:43,2004-07-26T17:23:00,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-27,25.6,24.4,25.0,25.6,24.4,25.0,18.5,67.6,,0.0,0.0,,,,,14.8,180.0,,55.0,2.0,,,,,2004-07-27T05:46:30,2004-07-27T17:23:11,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-28,25.7,24.4,25.1,25.7,24.4,25.1,18.9,68.4,,0.0,0.0,,,,,18.4,180.0,,63.3,2.0,,,,,2004-07-28T05:46:17,2004-07-28T17:23:21,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-29,24.4,22.7,23.7,24.4,22.7,23.7,20.6,82.7,,0.0,0.0,,,,,14.8,168.8,,93.3,2.0,,,,,2004-07-29T05:46:04,2004-07-29T17:23:32,0.43,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-07-30,26.4,24.7,25.4,26.4,24.7,25.4,21.8,80.4,,0.0,0.0,,,,,7.6,154.5,,73.3,2.0,,,,,2004-07-30T05:45:49,2004-07-30T17:23:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-07-31,23.2,22.4,22.9,23.2,22.4,22.9,21.3,91.0,,0.0,0.0,,,,,11.2,111.0,,93.3,1.7,,,,,2004-07-31T05:45:33,2004-07-31T17:23:51,0.5,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-08-01,24.4,21.4,22.6,24.4,21.4,22.6,20.8,89.7,,0.0,0.0,,,,,7.6,149.7,,73.3,1.7,,,,,2004-08-01T05:45:17,2004-08-01T17:23:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-02,26.2,23.4,24.7,26.2,23.4,24.7,21.8,84.0,,0.0,0.0,,,,,7.6,125.9,,43.3,2.0,,,,,2004-08-02T05:45:00,2004-08-02T17:24:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-03,26.2,23.7,25.1,26.2,23.7,25.1,19.9,72.9,,0.0,0.0,,,,,14.8,140.0,,36.7,2.0,,,,,2004-08-03T05:44:42,2004-08-03T17:24:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-04,26.2,23.4,24.7,26.2,23.4,24.7,20.2,75.8,,0.0,0.0,,,,,18.4,132.6,,76.7,2.0,,,,,2004-08-04T05:44:23,2004-08-04T17:24:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-05,26.7,24.1,25.0,26.7,24.1,25.0,21.6,81.8,,0.0,0.0,,,,,7.6,127.5,,50.0,2.0,,,,,2004-08-05T05:44:04,2004-08-05T17:24:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-06,24.6,22.4,23.2,24.6,22.4,23.2,21.6,90.9,,0.0,0.0,,,,,11.2,191.5,,93.3,2.0,,,,,2004-08-06T05:43:43,2004-08-06T17:24:38,0.69,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-08-07,24.9,24.4,24.7,24.9,24.4,24.7,22.0,85.1,,0.0,0.0,,,,,18.4,85.2,,93.3,2.0,,,,,2004-08-07T05:43:22,2004-08-07T17:24:45,0.75,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-08-08,24.7,22.9,23.6,24.7,22.9,23.6,22.1,91.8,,0.0,0.0,,,,,5.4,165.2,,50.0,2.0,,,,,2004-08-08T05:43:00,2004-08-08T17:24:51,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-09,24.6,23.4,24.1,24.6,23.4,24.1,22.2,89.3,,0.0,0.0,,,,,11.2,180.0,,86.7,2.0,,,,,2004-08-09T05:42:38,2004-08-09T17:24:56,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-10,25.6,23.9,24.9,25.6,23.9,24.9,20.4,76.3,,0.0,0.0,,,,,18.4,140.6,,60.0,2.0,,,,,2004-08-10T05:42:14,2004-08-10T17:25:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-11,25.4,24.1,24.8,25.4,24.1,24.8,17.9,65.7,,0.0,0.0,,,,,13.0,167.6,,60.0,2.0,,,,,2004-08-11T05:41:50,2004-08-11T17:25:06,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-12,24.7,24.2,24.4,24.7,24.2,24.4,18.6,70.4,,0.0,0.0,,,,,11.2,180.0,,63.3,2.0,,,,,2004-08-12T05:41:25,2004-08-12T17:25:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-13,25.9,23.1,24.5,25.9,23.1,24.5,17.7,66.3,,0.0,0.0,,,,,29.5,180.0,,40.0,2.0,,,,,2004-08-13T05:41:00,2004-08-13T17:25:15,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-14,24.7,21.1,23.0,24.7,21.1,23.0,19.5,81.2,,0.0,0.0,,,,,9.4,179.4,,53.3,2.0,,,,,2004-08-14T05:40:33,2004-08-14T17:25:19,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-15,25.9,23.9,24.9,25.9,23.9,24.9,18.4,67.4,,0.0,0.0,,,,,9.4,109.1,,50.0,2.0,,,,,2004-08-15T05:40:07,2004-08-15T17:25:22,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-16,23.9,23.1,23.5,23.9,23.1,23.5,21.2,87.3,,0.0,0.0,,,,,11.2,168.5,,93.3,2.0,,,,,2004-08-16T05:39:39,2004-08-16T17:25:25,0.02,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-08-17,26.7,23.9,25.4,26.7,23.9,25.4,20.8,75.5,,0.0,0.0,,,,,9.4,152.1,,43.3,2.0,,,,,2004-08-17T05:39:11,2004-08-17T17:25:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-18,26.2,23.7,24.7,26.2,23.7,24.7,21.7,84.4,,0.0,0.0,,,,,14.8,145.3,,76.7,2.0,,,,,2004-08-18T05:38:42,2004-08-18T17:25:29,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-19,25.9,23.9,24.9,25.9,23.9,24.9,22.4,86.0,,0.0,0.0,,,,,5.4,123.8,,66.7,1.7,,,,,2004-08-19T05:38:12,2004-08-19T17:25:31,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-20,26.6,24.4,25.6,26.6,24.4,25.6,21.8,79.3,,0.0,0.0,,,,,9.4,90.0,,40.0,2.0,,,,,2004-08-20T05:37:42,2004-08-20T17:25:33,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-21,24.9,22.7,23.9,24.9,22.7,23.9,22.4,91.4,,0.0,0.0,,,,,5.4,117.5,,100.0,2.0,,,,,2004-08-21T05:37:12,2004-08-21T17:25:34,0.2,Overcast,Cloudy skies throughout the day.,cloudy,83096099999
"Aracaju, SE, Brasil",2004-08-22,26.2,22.7,24.4,26.2,22.7,24.4,21.3,83.1,,0.0,0.0,,,,,9.4,102.8,,40.0,2.0,,,,,2004-08-22T05:36:40,2004-08-22T17:25:34,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-23,26.4,23.4,24.7,26.4,23.4,24.7,22.0,85.1,,0.0,0.0,,,,,11.2,90.0,,43.3,2.0,,,,,2004-08-23T05:36:09,2004-08-23T17:25:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-24,26.7,24.4,25.7,26.7,24.4,25.7,21.4,77.5,,0.0,0.0,,,,,11.2,90.0,,43.3,2.0,,,,,2004-08-24T05:35:36,2004-08-24T17:25:35,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-25,26.7,25.1,26.2,26.7,25.1,26.2,21.4,75.3,,0.0,0.0,,,,,7.6,140.0,,40.0,2.0,,,,,2004-08-25T05:35:04,2004-08-25T17:25:35,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-26,25.1,23.4,24.3,25.1,23.4,24.3,21.5,84.5,,0.0,0.0,,,,,14.8,103.1,,43.3,2.0,,,,,2004-08-26T05:34:30,2004-08-26T17:25:34,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-27,26.2,24.9,25.5,26.2,24.9,25.5,20.9,75.7,,0.0,0.0,,,,,9.4,90.0,,55.0,2.0,,,,,2004-08-27T05:33:56,2004-08-27T17:25:34,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-28,27.2,24.7,26.0,29.2,24.7,26.7,21.4,75.8,,0.0,0.0,,,,,9.4,90.0,,40.0,2.0,,,,,2004-08-28T05:33:22,2004-08-28T17:25:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-29,27.2,25.4,26.3,29.2,25.4,26.9,22.0,77.5,,0.0,0.0,,,,,11.2,90.0,,30.0,2.0,,,,,2004-08-29T05:32:47,2004-08-29T17:25:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-30,27.2,25.2,26.4,29.1,25.2,27.0,21.6,75.1,,0.0,0.0,,,,,11.2,90.0,,33.3,2.0,,,,,2004-08-30T05:32:12,2004-08-30T17:25:30,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-08-31,27.2,25.1,26.2,28.7,25.1,26.7,20.3,70.2,,0.0,0.0,,,,,11.2,90.0,,20.0,2.0,,,,,2004-08-31T05:31:37,2004-08-31T17:25:28,0.55,Clear,Partly cloudy throughout the day.,clear-day,83096099999
"Aracaju, SE, Brasil",2004-09-01,26.4,25.2,25.9,26.4,25.2,25.9,21.2,75.1,,0.0,0.0,,,,,11.2,149.8,,60.0,2.0,,,,,2004-09-01T05:31:01,2004-09-01T17:25:26,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-02,26.4,24.9,25.9,26.4,24.9,25.9,20.2,71.0,,0.0,0.0,,,,,14.8,140.0,,40.0,2.0,,,,,2004-09-02T05:30:25,2004-09-02T17:25:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-03,27.1,24.6,26.0,27.9,24.6,26.2,19.1,66.3,,0.0,0.0,,,,,11.2,140.0,,33.3,2.0,,,,,2004-09-03T05:29:48,2004-09-03T17:25:21,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-04,27.2,25.1,26.3,29.2,25.1,27.0,21.3,74.1,,0.0,0.0,,,,,9.4,148.6,,53.3,2.0,,,,,2004-09-04T05:29:11,2004-09-04T17:25:19,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-05,27.4,24.7,26.3,28.5,24.7,26.6,19.0,64.6,,0.0,0.0,,,,,11.2,121.7,,10.0,2.0,,,,,2004-09-05T05:28:34,2004-09-05T17:25:16,0.71,Clear,Clear conditions throughout the day.,clear-day,83096099999
"Aracaju, SE, Brasil",2004-09-06,26.9,24.7,25.9,28.1,24.7,26.3,19.3,67.1,,0.0,0.0,,,,,7.6,140.0,,36.7,2.0,,,,,2004-09-06T05:27:56,2004-09-06T17:25:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-07,27.2,24.2,26.0,28.6,24.2,26.5,20.1,70.3,,0.0,0.0,,,,,18.4,140.0,,56.7,2.0,,,,,2004-09-07T05:27:18,2004-09-07T17:25:10,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-08,24.7,24.1,24.3,24.7,24.1,24.3,20.8,80.9,,0.0,0.0,,,,,11.2,140.0,,73.3,2.0,,,,,2004-09-08T05:26:40,2004-09-08T17:25:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-09,26.6,25.1,25.6,26.6,25.1,25.6,20.0,71.3,,0.0,0.0,,,,,11.2,120.5,,56.7,2.0,,,,,2004-09-09T05:26:02,2004-09-09T17:25:04,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
"Aracaju, SE, Brasil",2004-09-10,25.9,23.2,24.6,25.9,23.2,24.6,19.7,74.2,,0.0,0.0,,,,,9.4,123.5,,50.0,1.7,,,,,2004-09-10T05:25:24,2004-09-10T17:25:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,83096099999
